Participant ID,Video file,Gloss,ASL-LEX Code
P37,14111528508464133-GREAT.mp4,GREAT,J_03_016
P37,18461720398596415-NOTHING AT_ALL.mp4,NOTHINGATALL,J_03_032
P37,9910309130795865-CALIFORNIA.mp4,CALIFORNIA,H_02_038
P37,4315242002980968-ADMIRE.mp4,ADMIRE,J_03_049
P37,42718725677261626-CARRY.mp4,CARRY,J_02_042
P37,0031524695228146715-TWO WEEKS.mp4,TWOWEEKS,J_03_066
P37,7053310403076012-NEXT YEAR.mp4,NEXTYEAR,J_03_083
P37,6942562588964918-ONCE.mp4,ONCE,J_02_059
P37,4797076541411929-AGAINST.mp4,AGAINST,H_03_003
P37,9309676576489596-WITHOUT.mp4,WITHOUT,H_03_021
P37,6291084696083593-ROLE.mp4,ROLE,H_03_036
P37,9562156772939701-GRIND.mp4,GRIND,J_02_094
P37,9944644993640499-FILE 2.mp4,FILE3,J_03_102
P37,1963370804956277-US.mp4,US,H_03_055
P37,3916218588769407-SEE SEE.mp4,SEESEE,J_03_004
P37,06779656223967634-BASKETBALL.mp4,BASKETBALL1,A_03_045
P37,0756056526093738-ARIZONA.mp4,ARIZONA,J_03_022
P37,2732691916741645-MINE.mp4,MINE,K_01_030
P37,0848821390138681-MAINSTREAM.mp4,MAINSTREAM,J_03_037
P37,45335513641208536-SAIL 2.mp4,SAIL2,K_01_048
P37,9277907832369443-HAWAII.mp4,HAWAII,J_03_054
P37,20182025118761948-PLUG 2.mp4,PLUG2,K_01_063
P37,13217534205165782-COMMITTEE.mp4,COMMITTEE,J_03_072
P37,06636935837168445-SHOULDER 3.mp4,SHOULDER2,K_01_078
P37,06621721837888139-BLUR.mp4,BLUR,J_03_088
P37,2970763672237946-DROWN 2.mp4,DROWN4,K_01_093
P37,1840145011713894-CRY 2.mp4,CRY2,K_01_003
P37,1943177601467705-SHARPEN 3.mp4,SHARPEN2,K_01_109
P37,2882713284760816-BRIDGE 2.mp4,BRIDGE2,K_01_018
P37,013568422304437888-CRUMPLE.mp4,CRUMPLE,K_01_124
P37,2704029404856201-BURY 1.mp4,BURY2,K_02_014
P37,43771148109166513-TIE 2.mp4,TIE2,K_02_029
P37,2704388175320085-HOODIE 1.mp4,HOODIE1,K_02_044
P37,5505675026196164-HIPPO 2.mp4,HIPPO2,K_02_060
P37,5349217116327376-TURKEY 2.mp4,TURKEY2,K_01_036
P37,605284070797868-CITY 2.mp4,CITY2,K_02_076
P37,7782325538868673-THROW 2.mp4,THROW2,K_01_068
P37,8665337076962021-SPREAD 3.mp4,SPREAD2,K_01_083
P37,7067878979018833-TOW 2.mp4,TOW3,K_01_098
P37,34577672152210415-BURY 3.mp4,BURY3,K_02_093
P37,843764215048455-AWARD.mp4,AWARD,K_01_114
P37,40203706406199236-STRETCH 1.mp4,STRETCH2,K_02_108
P37,5510328783059422-HOLD 2.mp4,HOLD2,K_02_124
P37,759793787041074-BANANA 3.mp4,BANANA3,K_03_014
P37,5377239732621857-IDENTITY.mp4,IDENTITY,H_03_071
P37,7767427270543155-DOLPHIN 3.mp4,DOLPHIN3,K_03_032
P37,39686113499630293-SUNRISE.mp4,SUNRISE,H_03_089
P37,2706769024844413-GLOVES 2.mp4,GLOVES4,K_03_049
P37,8490859524236458-ARM 3.mp4,ARM3,K_02_002
P37,6778273302998405-COMB 2.mp4,COMB1,K_03_065
P37,6724618860088774-GROUP.mp4,GROUP,J_01_001
P37,3039104653006117-BITE ON_ARM.mp4,BITEONARM,K_03_082
P37,40538050556342053-CASTLE 3.mp4,CASTLE3,K_02_019
P37,05548878248925537-HAT 2.mp4,HAT2,K_03_099
P37,5233325828302235-POPULAR.mp4,POPULAR,J_01_016
P37,11265641887926647-DEPARTMENT.mp4,DEPARTMENT,C_02_033
P37,6964680669143899-FORK 2.mp4,FORK1,K_02_050
P37,5258636984460934-WRESTLE.mp4,WRESTLE,J_01_033
P37,8085359910699383-WEAK.mp4,WEAK,C_02_065
P37,0940571584439076-FOUL.mp4,FOUL,J_01_049
P37,7145632008414422-ONE MORE_2.mp4,ONEMORE2,J_01_066
P37,20554462429668785-INDIAN.mp4,INDIAN,C_03_009
P37,232373904108375-TWIRL.mp4,TWIRL,J_01_102
P37,8567265631303509-QM.mp4,QM,J_02_011
P37,49118489361915274-POINT INDEX.mp4,POINTINDEX,K_02_083
P37,1652969753928144-SLIP.mp4,SLIP2,J_02_030
P37,5986594029067127-CALL 2.mp4,CALL2,J_02_048
P37,8219360220759895-MEDICINE.mp4,MEDICINE,C_03_040
P37,41401816140829806-MIX 2.mp4,MIX3,K_02_098
P37,19142855644010948-GO.mp4,GO,C_03_056
P37,7492647465521434-SHOOT 2.mp4,SHOOT2,K_02_114
P37,6734787664723394-FORK 3.mp4,FORK2,K_03_003
P37,1453814940673277-TINY.mp4,TINY,K_03_019
P37,3111428227228703-FENCE 2.mp4,FENCE2,K_03_037
P37,2845953650416435-ALL.mp4,ALL,C_03_088
P37,7305337897124216-ALL OVER.mp4,ALLOVER,J_02_064
P37,12056920039186303-RETRIEVE.mp4,RETRIEVE,H_02_028
P37,3652246586838592-HEAP.mp4,HEAP,H_03_096
P37,18794958665659012-HOE.mp4,HOE,G_01_007
P37,13531157429184937-GO THROUGH.mp4,GOTHROUGH,J_03_017
P37,42607807347329185-SCREWDRIVER 3.mp4,SCREWDRIVER3,K_01_014
P37,7724834869128405-FOND.mp4,FOND,J_01_079
P37,3625287151394241-PEG 2.mp4,PEG3,K_03_083
P37,037104162639175486-STACK 4.mp4,STACK4,K_01_019
P37,2396307617821556-ERASE 3.mp4,ERASE3,K_01_099
P37,21723903844659365-GLASS 2.mp4,GLASS3,K_01_115
P37,06643864026835944-LOAD 2.mp4,LOAD2,K_02_003
P37,14294265490258917-HARD OF_HEARING.mp4,HARDOFHEARING,J_01_050
P37,5469560039723558-TRIP 1.mp4,TRIP1,K_02_020
P37,42328787474025154-REGULAR.mp4,REGULAR,J_01_067
P37,9945175077592792-WASH MACHINE.mp4,WASHMACHINE,C_02_057
P37,5097378429597712-FEED 2.mp4,FEED1,K_02_035
P37,05742497023122661-WINDMILL 3.mp4,WINDMILL3,K_02_051
P37,5319340565476025-EITHER.mp4,EITHER,J_01_085
P37,8992540820481569-BRAINSTORM.mp4,BRAINSTORM,J_01_103
P37,7843293002398453-LOCK 3.mp4,LOCK3,K_02_067
P37,5611941600581982-SOMERSAULT.mp4,SOMERSAULT3,J_02_012
P37,8253863675052358-SHOUT 2.mp4,SHOUT2,K_02_084
P37,6058284648399781-INEPT.mp4,INEPT,J_02_032
P37,8753170422848822-WHOLE.mp4,WHOLE,J_02_049
P37,4330110054980436-SUPERIOR.mp4,SUPERIOR,J_02_065
P37,9181341373040359-SAME SAME.mp4,SAMESAME,J_02_081
P37,912242177512294-JUMP.mp4,JUMP,C_02_089
P37,38117951553067475-FOOL.mp4,FOOL,J_02_102
P37,5065444510894401-FLASHLIGHT 1.mp4,FLASHLIGHT4,K_02_099
P37,5919988124974829-POP 3.mp4,POP4,K_02_115
P37,07723402819615632-FAST.mp4,FAST,C_03_016
P37,0440499613505525-BED 2.mp4,BED2,K_03_004
P37,6666228103036385-JEWISH.mp4,JEWISH,C_03_032
P37,21715460368180683-IMAGINE 2.mp4,IMAGINE2,K_03_020
P37,21222197888685224-CURTSEY 2.mp4,CURTSEY1,K_03_038
P37,5832829858127808-HAIRDRYER 2.mp4,HAIRDRYER2,K_03_056
P37,7427990005180358-PICK 2.mp4,PICK,K_03_071
P37,007143646734727005-MAGNIFY 2.mp4,MAGNIFY2,K_03_089
P37,6230584235237799-SCOOP.mp4,SCOOP,J_03_044
P37,3446718752533997-CHRISTMAS.mp4,CHRISTMAS1,F_03_029
P37,04805676795221325-UNDERGRADUATE.mp4,UNDERGRADUATE,J_03_079
P37,6408015707085-STAMP.mp4,STAMP3,C_03_063
P37,38376597180007543-HONOR.mp4,HONOR,C_03_079
P37,947954875256692-ASSEMBLY.mp4,ASSEMBLY,J_03_096
P37,6529230226346452-STOP.mp4,STOP,D_01_010
P37,18178693393806356-SNOWBOARD.mp4,SNOWBOARD,K_01_025
P37,48007660910229877-TIE UP_2.mp4,TIEUP2,K_01_043
P37,8029086044886076-PARACHUTE 3.mp4,PARACHUTE3,K_01_059
P37,5325936585513023-BARK 2.mp4,BARK1,K_01_074
P37,6214556763740262-GUN 2.mp4,GUN3,K_03_105
P37,057296818135007976-TAIL 2.mp4,TAIL2,K_01_089
P37,42227315285416833-THINK CHIN.mp4,THINKCHIN,K_03_120
P37,37417832351505687-MONEY 2.mp4,MONEY2,K_01_104
P37,6806750611331462-REMEMBER.mp4,REMEMBER2,C_02_014
P37,2739015087815422-SEE.mp4,SEE,C_02_030
P37,4285498435513857-OFF THE_POINT.mp4,OFFTHEPOINT,D_01_025
P37,7137787516744833-STUPID 2.mp4,STUPID2,C_02_047
P37,8761317579016166-THINK PONDER.mp4,THINKPONDER,K_01_120
P37,23410020805724652-BLUE.mp4,BLUE,C_02_062
P37,044074874833830435-LIST.mp4,LIST,D_01_041
P37,7842752489234179-MASCARA.mp4,MASCARA,D_01_071
P37,486856516876758-SWEEP.mp4,SWEEP,D_01_086
P37,4719420131799379-NEVER.mp4,NEVER,C_02_079
P37,18448698959032273-PITY.mp4,PITY,C_03_022
P37,23823885840543468-MAGNET 4.mp4,MAGNET4,K_02_009
P37,4027612691677409-KNITTING 2.mp4,KNITTING3,K_02_025
P37,4148301457150232-PROTECTION.mp4,PROTECTION,C_03_037
P37,6621305476709889-CRY 3.mp4,CRY4,K_02_040
P37,1465891682655811-DRILL.mp4,DRILL,D_02_044
P37,5754518414427467-BUCKLE 1.mp4,BUCKLE1,K_02_056
P37,10873031743534933-METAPHOR.mp4,METAPHOR,D_02_059
P37,9019795445207759-ITALY.mp4,ITALY,D_02_074
P37,17371227618386897-FOLD 2.mp4,FOLD2,K_02_072
P37,7014469843383941-BATTERY.mp4,BATTERY,D_02_089
P37,2736869319842712-THINK.mp4,THINK,C_03_053
P37,3775993243495932-RHINO.mp4,RHINO3,D_03_016
P37,7736054014473708-BEARD.mp4,BEARD,C_03_085
P37,8068934361789424-PANTS 2.mp4,PANTS2,K_02_104
P37,15078767053287057-YAWN 3.mp4,YAWN3,K_03_009
P37,0728901198375902-DENTIST 2.mp4,DENTIST2,K_03_027
P37,46106100530141236-WINE.mp4,WINE,D_01_015
P37,359410116822904-OWN.mp4,OWN,D_03_046
P37,5322570103859836-SMALL.mp4,SMALL,D_01_030
P37,6791756383977638-JAPAN.mp4,JAPAN,D_01_046
P37,05678809524073025-LOSE.mp4,LOSE,D_03_064
P37,35814064579844307-WRISTWATCH 2.mp4,WRISTWATCH3,K_03_044
P37,9388593442841082-INTRODUCE.mp4,INTRODUCE,D_01_076
P37,7572938757410201-MEDITATE 2.mp4,MEDITATE3,K_03_061
P37,7111330217290712-SHINY.mp4,SHINY,D_01_091
P37,983462592979246-MAIL.mp4,MAIL1,D_02_019
P37,06573225799136484-HELMET.mp4,HELMET1,D_02_034
P37,3836173795067468-DROWN 4.mp4,DROWN5,K_03_077
P37,7374421800025743-BOTTLE.mp4,BOTTLE,D_02_064
P37,4189731511760644-KANGAROO.mp4,KANGAROO3,D_03_079
P37,7246685614311985-WINK.mp4,WINK,D_03_094
P37,05212260739583496-CANDY 2.mp4,CANDY2,D_02_079
P37,882525559676157-STEAL.mp4,STEAL,C_02_019
P37,39228612749840286-BEHAVIOR.mp4,BEHAVIOR,C_02_036
P37,2833503746558905-WHAT 2.mp4,WHAT1,D_02_094
P37,02865030271489233-CATEGORY.mp4,CATEGORY,E_01_034
P37,9473464557246889-FEW.mp4,FEW,C_02_067
P37,5701501726581586-RAKE.mp4,RAKE,D_03_021
P37,5064997906641848-ZERO.mp4,ZERO,D_03_036
P37,41396492134269436-STEP.mp4,STEP,E_01_070
P37,9324055731018552-IGNORE.mp4,IGNORE,D_03_069
P37,3733389221533716-EARRING.mp4,EARRING,C_03_011
P37,7292968365526344-FASCINATED.mp4,FASCINATED,E_01_087
P37,8251613595098723-MISUNDERSTAND.mp4,MISUNDERSTAND,C_03_027
P37,5803985958949578-HOLD TOGETHER.mp4,HOLDTOGETHER,E_02_003
P37,6564979311240984-COME OUT.mp4,COMEOUT,E_02_020
P37,9079644209218674-VACUUM.mp4,VACUUM,D_03_084
P37,4397375067192364-MISCHIEVOUS.mp4,MISCHIEVOUS,E_02_035
P37,5747790634584196-COUNTRY.mp4,COUNTRY,C_03_058
P37,10524626987035246-HOSE.mp4,HOSE,E_02_054
P37,7969860883838262-GRASP.mp4,GRASP,E_01_006
P37,05142052802211938-THROW AWAY.mp4,THROWAWAY,E_02_070
P37,0165763043403353-COME.mp4,COME,C_03_074
P37,7757154260115429-PRAYER.mp4,PRAYER,C_03_090
P37,29077777219840395-YELLOW.mp4,YELLOW,D_01_020
P37,9959384247496594-WRITE.mp4,WRITE,D_01_051
P37,17840666826596197-SCRUB.mp4,SCRUB,E_02_086
P37,24667604787836295-BLOND.mp4,BLOND,E_02_102
P37,9593800397422751-WAND.mp4,WAND,E_03_016
P37,6516662247328173-DONT KNOW.mp4,DONTKNOW,E_03_049
P37,23192126033972893-LIGHTS ON.mp4,LIGHTSON,E_03_066
P37,01783748895389059-MECHANIC.mp4,MECHANIC1,A_03_030
P37,01537752498883549-REQUEST.mp4,REQUEST,E_01_024
P37,2605403341566155-BACHELOR.mp4,BACHELOR,E_01_059
P37,29498949143678943-GRIEVE.mp4,GRIEVE,E_03_100
P37,1390027485417451-PUT IN_BACK_MIND.mp4,PUTINBACKMIND,E_01_076
P37,8456602653298897-BERRY.mp4,BERRY,E_01_095
P37,7781130034647721-SEND.mp4,SEND,E_02_009
P37,005838506537594101-CROCODILE.mp4,CROCODILE,D_01_081
P37,0980248040975249-LUCKY.mp4,LUCKY,D_02_008
P37,402198646401424-ALONE.mp4,ALONE,D_02_024
P37,524850060818334-DENY.mp4,DENY,D_02_039
P37,37174847330978844-THINK OVER.mp4,THINKOVER,D_02_054
P37,7301292353752369-LIGHTNING.mp4,LIGHTNING,D_02_069
P37,6193814382865199-AXE.mp4,AXE1,G_03_066
P37,4427341240224172-FOREVER 2.mp4,FOREVER2,E_02_025
P37,025681525668171723-LEARN LESSON.mp4,LEARNLESSON,E_02_041
P37,5156462562582522-WHAT 1.mp4,WHAT2,D_02_084
P37,07478302952605298-GAY.mp4,GAY,D_03_011
P37,8812722973315783-PRIEST.mp4,PRIEST,D_03_026
P37,38689628768583795-SUMMARIZE.mp4,SUMMARIZE,D_03_041
P37,41064114209597236-FROG.mp4,FROG,D_03_059
P37,6255783969167976-WINDOW OPEN.mp4,WINDOWOPEN,E_02_075
P37,39093706848178744-SPECIFIC.mp4,SPECIFIC,E_02_091
P37,7724235446142758-TAKE PILL.mp4,TAKEPILL,F_01_045
P37,9472641183676052-BUY.mp4,BUY,D_03_074
P37,5810328312977489-FORBID.mp4,FORBID,D_03_089
P37,5874541618160627-DARK.mp4,DARK1,J_03_094
P37,9615892409510356-CAMCORDER.mp4,CAMCORDER,E_03_021
P37,3120668623291849-HALL.mp4,HALL,F_01_097
P37,2096123891071131-GRAB.mp4,GRAB,E_03_039
P37,3163143943644875-FORK.mp4,FORK3,E_01_049
P37,8233664711806896-RUSH.mp4,RUSH,E_03_054
P37,7681765794596773-KISS 2.mp4,KISS3,E_03_088
P37,8743899347307762-TOY 1.mp4,TOY3,E_01_064
P37,6587104167015465-FINANCE.mp4,FINANCE,F_02_047
P37,5012660970406757-POUR.mp4,POUR2,F_02_063
P37,056742150623056764-HATE.mp4,HATE,F_02_078
P37,23047642101573373-HOT.mp4,HOT,F_02_093
P37,18614851053810333-DISLIKE.mp4,DISLIKE,F_03_006
P37,24446895702316418-MEAT 2.mp4,MEAT2,F_03_021
P37,6655627156839805-WOW.mp4,WOW,F_01_002
P37,8753612941994988-THIS-IT.mp4,THIS/IT,F_01_035
P37,988917436163661-GAMBLE.mp4,GAMBLE,F_01_051
P37,8183489748110484-PAY OFF_BILLS.mp4,PAYOFFBILLS,F_03_036
P37,07668939973845945-WASH DISHES.mp4,WASHDISHES,F_01_070
P37,19511217890707733-STRAIGHT.mp4,STRAIGHT,E_01_081
P37,9158690218211376-STATE.mp4,STATE,F_01_086
P37,4476163900193748-PARTY.mp4,PARTY1,G_02_059
P37,5533058331681735-EVEN.mp4,EVEN,F_03_057
P37,8604046881763225-PAGE.mp4,PAGE,G_01_070
P37,3750427979878761-PASS OUT.mp4,PASSOUT,G_02_002
P37,4236001345575753-BELL.mp4,BELL,G_02_018
P37,9512413159564526-SMELL MONEY.mp4,SMELLMONEY,F_03_026
P37,7293799339459783-HALLOWEEN.mp4,HALLOWEEN1,G_03_011
P37,7360270132278119-COCAINE.mp4,COCAINE,F_03_044
P37,20164106056977138-CHEESE GRATER.mp4,CHEESEGRATER,F_03_064
P37,17379769097110098-OK.mp4,OK,F_03_080
P37,7907560266356091-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072
P37,7003902216201574-WRITE ON_WALL.mp4,WRITEONWALL,G_02_087
P37,5109329041404647-NOON.mp4,NOON1,G_02_014
P37,18130524239509516-DISAPPOINT.mp4,DISAPPOINT,G_03_018
P37,2850100795370789-SIX.mp4,SIX,G_03_034
P37,270051380266906-ROLL.mp4,ROLL,E_03_011
P37,1983714859172625-SCREAM.mp4,SCREAM,E_03_027
P37,765570767759806-CHEEK.mp4,CHEEK,G_03_052
P37,6931138867364373-HEAD.mp4,HEAD,E_03_044
P37,12796007887540362-CLOSE.mp4,CLOSE,G_03_084
P37,6186889130101161-TOWEL.mp4,TOWEL,F_01_007
P37,903550924757387-SINGLE.mp4,SINGLE,H_01_018
P37,4607118285450633-WADE.mp4,WADE2,H_01_036
P37,39549485976085896-GIVE.mp4,GIVE,F_01_023
P37,06945619648657475-FRY.mp4,FRY,H_01_069
P37,9115524121316758-GRANDPARENTS.mp4,GRANDPARENTS,H_01_089
P37,04028179139393795-SHARP 2.mp4,SHARP2,H_01_105
P37,17216196640308334-DRUG.mp4,DRUG,F_01_040
P37,17216370508293988-PREDICT.mp4,PREDICT,F_01_058
P37,888011479163308-UNTIL.mp4,UNTIL,H_02_018
P37,6763580928620077-ASSIGN.mp4,ASSIGN,H_02_036
P37,30362465416309514-UPSET 1.mp4,UPSET2,F_01_075
P37,025781433269914444-GRADUATE SCHOOL.mp4,GRADUATESCHOOL,H_02_052
P37,4703641653767421-CATEPILLAR.mp4,CATEPILLAR,G_01_025
P37,5316872349186856-APRIL.mp4,APRIL,H_02_070
P37,37718371538709716-DELEGATE.mp4,DELEGATE,H_03_001
P37,5238565511358408-SHAVE 3.mp4,SHAVE5,H_03_018
P37,07251820752596849-LONG.mp4,LONG,G_01_059
P37,7588767223084245-HURRY.mp4,HURRY,G_01_075
P37,6127967104764245-TAKE.mp4,TAKE,G_01_093
P37,6191616940945752-OPTION.mp4,OPTION,F_01_092
P37,6023735525745784-ROLL UP_SLEEVES.mp4,ROLLUPSLEEVES,H_03_034
P37,911699672594428-PEAR.mp4,PEAR,F_02_006
P37,21308318118940694-EXPERIENCED.mp4,EXPERIENCED,F_02_023
P37,6935078740013259-INTENTIONAL.mp4,INTENTIONAL,G_02_040
P37,19770410991779142-TOMORROW.mp4,TOMORROW,F_02_040
P37,45369369254543024-PEEL 1.mp4,PEEL3,H_03_052
P37,9231627904006205-HIS.mp4,HIS,F_02_058
P37,5596445062974484-HARP.mp4,HARP,F_02_073
P37,5911775875982508-THIRD.mp4,THIRD1,F_02_088
P37,6337882711799459-WHEEL.mp4,WHEEL,H_03_069
P37,05509394066416262-RAINBOW.mp4,RAINBOW,F_03_001
P37,5176050079812673-VALUE.mp4,VALUE,H_03_085
P37,6781282761463525-EARMUFFS.mp4,EARMUFFS,F_03_016
P37,4874553866050919-DOESNT MATTER.mp4,DOESNTMATTER,F_03_031
P37,19804398529007283-BOYFRIEND.mp4,BOYFRIEND,G_02_058
P37,9068561064728025-POPE.mp4,POPE,G_02_077
P37,8549041571140419-EVENT.mp4,EVENT,F_03_049
P37,4884567273581182-FLAG 2.mp4,FLAG2,G_02_092
P37,7164472640789468-HELL.mp4,HELL,G_03_008
P37,5737687268150282-FORM.mp4,FORM,G_03_023
P37,7510443778659885-HOOD.mp4,HOOD,H_03_104
P37,48815084935070785-ARTICULATE SIGN.mp4,ARTICULATESIGN,J_01_014
P37,9193982735278552-YAY.mp4,YAY,J_01_030
P37,9853970530117351-BREAKTIME.mp4,BREAKTIME,J_01_047
P37,15716134362917877-WHEELBARROW.mp4,WHEELBARROW,F_03_070
P37,5212793796023887-CROSS HEART.mp4,CROSSHEART,J_01_064
P37,9284495160416826-DEDICATE 1.mp4,DEDICATE2,F_03_085
P37,18526163478976554-TRANSGENDER.mp4,TRANSGENDER,J_01_082
P37,4858472789695838-CHILD.mp4,CHILD,F_03_101
P37,9326065826263876-RUN 2.mp4,RUN2,J_01_100
P37,5318934532853392-FEED.mp4,FEED2,G_03_058
P37,8699610978899361-YES.mp4,YES,G_03_074
P37,3902820194815415-DEFEAT.mp4,DEFEAT,G_03_090
P37,5036874220798393-INTERPRET.mp4,INTERPRET,J_02_009
P37,568382758962467-SOFTBALL.mp4,SOFTBALL,G_01_030
P37,6445924106833063-HEADCOLD.mp4,HEADCOLD,J_02_025
P37,4249022245075229-CROSS 2.mp4,CROSS3,H_01_007
P37,13674220253623326-SENTENCE 2.mp4,SENTENCE2,H_01_025
P37,6640603220073229-TRACTOR.mp4,TRACTOR,H_01_042
P37,16099269337596445-WHEELCHAIR.mp4,WHEELCHAIR,G_01_046
P37,3802234939313722-HANDS.mp4,HANDS,G_01_065
P37,87264079682756-COUCH 1.mp4,COUCH,G_02_013
P37,23488586922490207-BEACH.mp4,BEACH,G_02_029
P37,021331890745744042-FRINGE.mp4,FRINGE,G_02_046
P37,8591222962043359-LAND.mp4,LAND,G_02_066
P37,4440741947074891-BITCH.mp4,BITCH,H_01_058
P37,7924630793626097-BOTH.mp4,BOTH,H_01_076
P37,3745920377021785-PINCH.mp4,PINCH1,H_01_095
P37,27310710190640375-LIFT.mp4,LIFT1,G_02_082
P37,9871213544377215-RECITE.mp4,RECITE,J_02_078
P37,822555089378302-EIGHT.mp4,EIGHT,J_02_099
P37,9554537508077097-BITE.mp4,BITE1,K_02_045
P37,4927438002862097-CURLY HAIR.mp4,CURLYHAIR,H_02_007
P37,6835705131671268-BOILING MAD.mp4,BOILINGMAD,H_02_025
P37,674397526925756-EVERY YEAR.mp4,EVERYYEAR,H_02_041
P37,7937182261087785-MESS.mp4,MESS,J_03_008
P37,45199872035391264-WHALE.mp4,WHALE,G_03_013
P37,08696235857170076-HOLD HANDS.mp4,HOLDHANDS,H_02_075
P37,7364259374269517-ALRIGHT.mp4,ALRIGHT,J_03_025
P37,99807997710766-PLUMMET.mp4,PLUMMET,G_03_028
P37,1086758838011388-SHORT PERSON.mp4,SHORTPERSON,H_02_092
P37,8248768652941041-PRESS.mp4,PRESS,H_03_006
P37,08661180266878099-INDEPENDENT.mp4,INDEPENDENT,J_03_040
P37,9819153446037916-ALWAYS.mp4,ALWAYS,J_03_076
P37,9819892904803007-OLDEST.mp4,OLDEST,H_03_024
P37,05826365766681452-ROW.mp4,ROW,G_03_047
P37,504944087227849-EYE TURN.mp4,EYETURN,H_03_039
P37,7120708087120726-ASSIST.mp4,ASSIST,J_03_093
P37,8765659633992369-SUCK THUMB.mp4,SUCKTHUMB,K_01_006
P37,8460134964687784-DRAG.mp4,DRAG1,J_02_039
P37,49335926804925556-AUTISM 2.mp4,AUTISM2,K_01_040
P37,50395653294325-COMFORTABLE.mp4,COMFORTABLE,H_03_058
P37,746387857062212-PINEAPPLE 2.mp4,PINEAPPLE4,K_01_056
P37,41046500204772807-SPACE.mp4,SPACE,H_03_093
P37,18693182627782878-TOUCH.mp4,TOUCH,G_03_063
P37,6293632348803146-COOL 5.mp4,COOL4,J_01_004
P37,025424126058696483-NECKLACE 2.mp4,NECKLACE3,K_01_071
P37,6754720529078817-TIME TO_TIME.mp4,TIMETOTIME,J_01_020
P37,0535485167724008-GROW UP.mp4,GROWUP,J_01_036
P37,22508562440324575-THINK OBSESS.mp4,THINKOBSESS,G_03_079
P37,4924661383965303-CURL.mp4,CURL2,J_01_052
P37,07395569755599474-ELEMENTARY SCHOOL.mp4,ELEMENTARYSCHOOL,J_01_070
P37,04052653966614095-OOH.mp4,OOH,H_01_013
P37,11648942924192696-SCARF 3.mp4,SCARF3,K_01_086
P37,5798684580665483-DOMINANT.mp4,DOMINANT,J_01_087
P37,6882667332131402-PREGNANT.mp4,PREGNANT,H_01_031
P37,8679871176826335-WOMAN 2.mp4,WOMAN2,K_01_101
P37,7669505732487538-PROXIMALIZATION.mp4,PROXIMALIZATION,J_01_106
P37,6208327858621192-JAW DROP.mp4,JAWDROP,J_02_014
P37,4923149498446526-HITCHHIKE.mp4,HITCHHIKE,J_02_034
P37,15984121329736567-INSIDE.mp4,INSIDE,H_01_047
P37,5919257882722226-LISTEN.mp4,LISTEN,K_01_117
P14,044298754452270384-RETRIEVE.mp4,RETRIEVE,H_02_028
P14,6326113136554281-HEAP.mp4,HEAP,H_03_096
P14,8364930379439579-HOE.mp4,HOE,G_01_007
P14,5978651980514105-GO THROUGH.mp4,GOTHROUGH,J_03_017
P14,3716345556139393-SCREWDRIVER 3.mp4,SCREWDRIVER3,K_01_014
P14,28307245649361-FOND.mp4,FOND,J_01_079
P14,6381745686803564-PEG 2.mp4,PEG3,K_03_083
P14,30372659647862044-STACK 4.mp4,STACK4,K_01_019
P14,6379304421570993-ERASE 3.mp4,ERASE3,K_01_099
P14,1891285071048201-GLASS 2.mp4,GLASS3,K_01_115
P14,7772081696847517-LOAD 2.mp4,LOAD2,K_02_003
P14,921832937357298-HARD OF_HEARING.mp4,HARDOFHEARING,J_01_050
P14,48150237733074586-TRIP 1.mp4,TRIP1,K_02_020
P14,25419207875202665-REGULAR.mp4,REGULAR,J_01_067
P14,8191401743443256-WASH MACHINE.mp4,WASHMACHINE,C_02_057
P14,5575092774239518-FEED 2.mp4,FEED1,K_02_035
P14,08939324464836229-WINDMILL 3.mp4,WINDMILL3,K_02_051
P14,17693535746396538-EITHER.mp4,EITHER,J_01_085
P14,8061487436323-BRAINSTORM.mp4,BRAINSTORM,J_01_103
P14,0008673644000776193-LOCK 3.mp4,LOCK3,K_02_067
P14,48036631213449343-SOMERSAULT.mp4,SOMERSAULT3,J_02_012
P14,8862228818947033-SHOUT 2.mp4,SHOUT2,K_02_084
P14,5274605349338601-INEPT.mp4,INEPT,J_02_032
P14,7474129100934619-WHOLE.mp4,WHOLE,J_02_049
P14,28540405518368495-SUPERIOR.mp4,SUPERIOR,J_02_065
P14,10169024057777842-SAME SAME.mp4,SAMESAME,J_02_081
P14,7079087576505587-JUMP.mp4,JUMP,C_02_089
P14,622871747080944-FOOL.mp4,FOOL,J_02_102
P14,8197113695162717-FLASHLIGHT 1.mp4,FLASHLIGHT4,K_02_099
P14,9372428251017602-POP 3.mp4,POP4,K_02_115
P14,04251771279467076-FAST.mp4,FAST,C_03_016
P14,8215299233325997-BED 2.mp4,BED2,K_03_004
P14,3603846863229776-JEWISH.mp4,JEWISH,C_03_032
P14,872386677078079-IMAGINE 2.mp4,IMAGINE2,K_03_020
P14,41546514602790485-CURTSEY 2.mp4,CURTSEY1,K_03_038
P14,01958945387819222-HAIRDRYER 2.mp4,HAIRDRYER2,K_03_056
P14,8669262556601176-PICK 2.mp4,PICK,K_03_071
P14,5621347990596122-MAGNIFY 2.mp4,MAGNIFY2,K_03_089
P14,4150910745199128-SCOOP.mp4,SCOOP,J_03_044
P14,6379969048259-CHRISTMAS.mp4,CHRISTMAS1,F_03_029
